$D:\!USERS\MCiemiorek\rozciaganie23_05_23temppok.zs2
Data                                    23.05.2023
Oznaczenie próby                        
Gruboœæ próby                           0.98 mm
Szerokoœæ próby                         2.1 mm
Prêdkoœæ do koñca badania               0.198 mm/min
$
    Si³a standardowa;   Droga standardowa;        Czas badania;                Czas;Odleg³oœæ pomiêdzy u
  7.547681884766e+02;  2.428714483976e-01;  7.395000000000e+01;  7.904485000000e+01;  5.897608849982e-01
  7.555924072266e+02;  2.433213591576e-01;  7.405000000000e+01;  7.914485000000e+01;  5.902107957581e-01
  7.555732421875e+02;  2.435264140368e-01;  7.415000000000e+01;  7.924485000000e+01;  5.904158506373e-01
  7.564342651367e+02;  2.439763396978e-01;  7.425000000000e+01;  7.934485000000e+01;  5.908657762984e-01
  7.566285400391e+02;  2.442223280668e-01;  7.435000000000e+01;  7.944485000000e+01;  5.911117646673e-01
  7.565668334961e+02;  2.445087581873e-01;  7.445000000000e+01;  7.954485000000e+01;  5.913981947878e-01
  7.576347045898e+02;  2.449999004602e-01;  7.455000000000e+01;  7.964485000000e+01;  5.918893370608e-01
  7.573678588867e+02;  2.452046126127e-01;  7.465000000000e+01;  7.974485000000e+01;  5.920940492132e-01
  7.578842773438e+02;  2.455728203058e-01;  7.475000000000e+01;  7.984485000000e+01;  5.924622569063e-01
  7.585385742188e+02;  2.459416240454e-01;  7.485000000000e+01;  7.994485000000e+01;  5.928310606459e-01
  7.582681884766e+02;  2.461872100830e-01;  7.495000000000e+01;  8.004485000000e+01;  5.930766466835e-01
  7.586025390625e+02;  2.465556561947e-01;  7.505000000000e+01;  8.014485000000e+01;  5.934450927952e-01
  7.587354736328e+02;  2.469240427017e-01;  7.515000000000e+01;  8.024485000000e+01;  5.938134793022e-01
  7.587556152344e+02;  2.471697032452e-01;  7.525000000000e+01;  8.034485000000e+01;  5.940591398457e-01
  7.587517089844e+02;  2.474560737610e-01;  7.535000000000e+01;  8.044485000000e+01;  5.943455103615e-01
  7.590398559570e+02;  2.478245794773e-01;  7.545000000000e+01;  8.054485000000e+01;  5.947140160778e-01
  7.598206176758e+02;  2.483154237270e-01;  7.555000000000e+01;  8.064485000000e+01;  5.952048603276e-01
  7.592567138672e+02;  2.484795451164e-01;  7.565000000000e+01;  8.074485000000e+01;  5.953689817169e-01
  7.594901123047e+02;  2.488477081060e-01;  7.575000000000e+01;  8.084485000000e+01;  5.957371447066e-01
  7.597746582031e+02;  2.491755187511e-01;  7.585000000000e+01;  8.094485000000e+01;  5.960649553517e-01
  7.598289184570e+02;  2.494620978832e-01;  7.595000000000e+01;  8.104485000000e+01;  5.963515344837e-01
  7.600294799805e+02;  2.498303949833e-01;  7.605000000000e+01;  8.114485000000e+01;  5.967198315838e-01
  7.602677612305e+02;  2.501580119133e-01;  7.615000000000e+01;  8.124485000000e+01;  5.970474485138e-01
  7.602764282227e+02;  2.504853308201e-01;  7.625000000000e+01;  8.134485000000e+01;  5.973747674206e-01
  7.602009887695e+02;  2.507720291615e-01;  7.635000000000e+01;  8.144485000000e+01;  5.976614657620e-01
  7.605062866211e+02;  2.511402964592e-01;  7.645000000000e+01;  8.154485000000e+01;  5.980297330597e-01
  7.606680908203e+02;  2.515088915825e-01;  7.655000000000e+01;  8.164485000000e+01;  5.983983281830e-01
  7.604034423828e+02;  2.517953515053e-01;  7.665000000000e+01;  8.174485000000e+01;  5.986847881058e-01
  7.606340942383e+02;  2.521638572216e-01;  7.675000000000e+01;  8.184485000000e+01;  5.990532938221e-01
  7.600237426758e+02;  2.523685395718e-01;  7.685000000000e+01;  8.194485000000e+01;  5.992579761723e-01
  7.605812377930e+02;  2.528187930584e-01;  7.695000000000e+01;  8.204485000000e+01;  5.997082296589e-01
  7.607879638672e+02;  2.531872391701e-01;  7.705000000000e+01;  8.214485000000e+01;  6.000766757706e-01
  7.602420654297e+02;  2.533918321133e-01;  7.715000000000e+01;  8.224485000000e+01;  6.002812687138e-01
  7.605031127930e+02;  2.538009583950e-01;  7.725000000000e+01;  8.234485000000e+01;  6.006903949955e-01
  7.604576416016e+02;  2.540468871593e-01;  7.735000000000e+01;  8.244485000000e+01;  6.009363237599e-01
  7.606532592773e+02;  2.544560730457e-01;  7.745000000000e+01;  8.254485000000e+01;  6.013455096463e-01
  7.602256469727e+02;  2.547018826008e-01;  7.755000000000e+01;  8.264485000000e+01;  6.015913192013e-01
  7.605138549805e+02;  2.551521062851e-01;  7.765000000000e+01;  8.274485000000e+01;  6.020415428856e-01
  7.603022460938e+02;  2.554386258125e-01;  7.775000000000e+01;  8.284485000000e+01;  6.023280624131e-01
  7.601040039063e+02;  2.557661831379e-01;  7.785000000000e+01;  8.294485000000e+01;  6.026556197384e-01
  7.599981689453e+02;  2.560935914516e-01;  7.795000000000e+01;  8.304485000000e+01;  6.029830280522e-01
  7.601785278320e+02;  2.564619481564e-01;  7.805000000000e+01;  8.314485000000e+01;  6.033513847569e-01
  7.596984252930e+02;  2.567075490952e-01;  7.815000000000e+01;  8.324485000000e+01;  6.035969856957e-01
  7.597001342773e+02;  2.571170628071e-01;  7.825000000000e+01;  8.334485000000e+01;  6.040064994076e-01
  7.592606811523e+02;  2.573626041412e-01;  7.835000000000e+01;  8.344485000000e+01;  6.042520407418e-01
  7.592097778320e+02;  2.577307820320e-01;  7.845000000000e+01;  8.354485000000e+01;  6.046202186325e-01
  7.592891845703e+02;  2.580994367599e-01;  7.855000000000e+01;  8.364485000000e+01;  6.049888733605e-01
  7.591334838867e+02;  2.584268152714e-01;  7.865000000000e+01;  8.374485000000e+01;  6.053162518719e-01
  7.586058959961e+02;  2.586317062378e-01;  7.875000000000e+01;  8.384485000000e+01;  6.055211428383e-01
  7.587511596680e+02;  2.590408325195e-01;  7.885000000000e+01;  8.394485000000e+01;  6.059302691201e-01
  7.588748779297e+02;  2.594504058361e-01;  7.895000000000e+01;  8.404485000000e+01;  6.063398424366e-01
  7.580609130859e+02;  2.596958577633e-01;  7.905000000000e+01;  8.414485000000e+01;  6.065852943638e-01
  7.578985595703e+02;  2.600233852863e-01;  7.915000000000e+01;  8.424485000000e+01;  6.069128218869e-01
  7.581173095703e+02;  2.604327201843e-01;  7.925000000000e+01;  8.434485000000e+01;  6.073221567848e-01
  7.576997070313e+02;  2.607192397118e-01;  7.935000000000e+01;  8.444485000000e+01;  6.076086763123e-01
  7.574374389648e+02;  2.610467970371e-01;  7.945000000000e+01;  8.454485000000e+01;  6.079362336376e-01
  7.572938842773e+02;  2.614149749279e-01;  7.955000000000e+01;  8.464485000000e+01;  6.083044115284e-01
  7.570258789063e+02;  2.617017030716e-01;  7.965000000000e+01;  8.474485000000e+01;  6.085911396721e-01
  7.567371215820e+02;  2.620293498039e-01;  7.975000000000e+01;  8.484485000000e+01;  6.089187864044e-01
  7.559871215820e+02;  2.622749507427e-01;  7.985000000000e+01;  8.494485000000e+01;  6.091643873432e-01
  7.563807373047e+02;  2.628067731857e-01;  7.995000000000e+01;  8.504485000000e+01;  6.096962097863e-01
  7.556037597656e+02;  2.630117237568e-01;  8.005000000000e+01;  8.514485000000e+01;  6.099011603573e-01
  7.552739868164e+02;  2.633391916752e-01;  8.015000000000e+01;  8.524485000000e+01;  6.102286282757e-01
  7.555679931641e+02;  2.637895643711e-01;  8.025000000000e+01;  8.534485000000e+01;  6.106790009716e-01
  7.545218505859e+02;  2.639533281326e-01;  8.035000000000e+01;  8.544485000000e+01;  6.108427647331e-01
  7.541069946289e+02;  2.643216550350e-01;  8.045000000000e+01;  8.554485000000e+01;  6.112110916355e-01
  7.540777587891e+02;  2.646901905537e-01;  8.055000000000e+01;  8.564485000000e+01;  6.115796271542e-01
  7.537226562500e+02;  2.650585770607e-01;  8.065000000000e+01;  8.574485000000e+01;  6.119480136612e-01
  7.528176269531e+02;  2.652631998062e-01;  8.075000000000e+01;  8.584485000000e+01;  6.121526364067e-01
  7.523838500977e+02;  2.656317055225e-01;  8.085000000000e+01;  8.594485000000e+01;  6.125211421231e-01
  7.520856933594e+02;  2.660001218319e-01;  8.095000000000e+01;  8.604485000000e+01;  6.128895584324e-01
  7.515938720703e+02;  2.663685381413e-01;  8.105000000000e+01;  8.614485000000e+01;  6.132579747418e-01
  7.506392822266e+02;  2.666549086571e-01;  8.115000000000e+01;  8.624485000000e+01;  6.135443452576e-01
  7.493927001953e+02;  2.669005393982e-01;  8.125000000000e+01;  8.634485000000e+01;  6.137899759987e-01
  7.485821533203e+02;  2.673100829124e-01;  8.135000000000e+01;  8.644485000000e+01;  6.141995195130e-01
  7.469757080078e+02;  2.675966322422e-01;  8.145000000000e+01;  8.654485000000e+01;  6.144860688427e-01
  7.453653564453e+02;  2.680468261242e-01;  8.155000000000e+01;  8.664485000000e+01;  6.149362627247e-01
  7.418712158203e+02;  2.682921886444e-01;  8.165000000000e+01;  8.674485000000e+01;  6.151816252449e-01
  7.382755126953e+02;  2.686609029770e-01;  8.175000000000e+01;  8.684485000000e+01;  6.155503395775e-01
  7.350274658203e+02;  2.689473032951e-01;  8.185000000000e+01;  8.694485000000e+01;  6.158367398957e-01
  7.326094970703e+02;  2.693566679955e-01;  8.195000000000e+01;  8.704485000000e+01;  6.162461045960e-01
  7.292657470703e+02;  2.695613801479e-01;  8.205000000000e+01;  8.714485000000e+01;  6.164508167485e-01
  7.271622314453e+02;  2.700114548206e-01;  8.215000000000e+01;  8.724485000000e+01;  6.169008914212e-01
  7.236397705078e+02;  2.702983617783e-01;  8.225000000000e+01;  8.734485000000e+01;  6.171877983788e-01
  7.194522705078e+02;  2.705849111080e-01;  8.235000000000e+01;  8.744485000000e+01;  6.174743477085e-01
  7.153350830078e+02;  2.709533274174e-01;  8.245000000000e+01;  8.754485000000e+01;  6.178427640179e-01
  7.109268798828e+02;  2.712808251381e-01;  8.255000000000e+01;  8.764485000000e+01;  6.181702617386e-01
  7.057589111328e+02;  2.715672850609e-01;  8.265000000000e+01;  8.774485000000e+01;  6.184567216614e-01
  6.990479736328e+02;  2.718537747860e-01;  8.275000000000e+01;  8.784485000000e+01;  6.187432113865e-01
  6.820557861328e+02;  2.723042368889e-01;  8.285000000000e+01;  8.794485000000e+01;  6.191936734894e-01
  6.805773735046e+00;  2.753365337849e-01;  8.295000000000e+01;  8.804485000000e+01;  6.222259703854e-01
  4.357023835182e-01;  2.730415165424e-01;  8.305000000000e+01;  8.814485000000e+01;  6.199309531430e-01
  3.955336213112e-01;  2.729592025280e-01;  8.315000000000e+01;  8.824485000000e+01;  6.198486391285e-01
  3.670912384987e-01;  2.732866406441e-01;  8.325000000000e+01;  8.834485000000e+01;  6.201760772446e-01
  3.443624079227e-01;  2.737369239330e-01;  8.335000000000e+01;  8.844485000000e+01;  6.206263605335e-01
  3.644098341465e-01;  2.741052210331e-01;  8.345000000000e+01;  8.854485000000e+01;  6.209946576336e-01
  4.212945997715e-01;  2.744737863541e-01;  8.355000000000e+01;  8.864485000000e+01;  6.213632229546e-01
  4.923852980137e-01;  2.748011350632e-01;  8.365000000000e+01;  8.874485000000e+01;  6.216905716637e-01
  5.935816168785e-01;  2.751286327839e-01;  8.375000000000e+01;  8.884485000000e+01;  6.220180693844e-01
  7.240900397301e-01;  2.755380868912e-01;  8.385000000000e+01;  8.894485000000e+01;  6.224275234917e-01
  8.554071784019e-01;  2.757834196091e-01;  8.395000000000e+01;  8.904485000000e+01;  6.226728562096e-01
  1.033141493797e+00;  2.761520445347e-01;  8.405000000000e+01;  8.914485000000e+01;  6.230414811352e-01
  1.199340224266e+00;  2.765202820301e-01;  8.415000000000e+01;  8.924485000000e+01;  6.234097186306e-01
  1.398986220360e+00;  2.768479883671e-01;  8.425000000000e+01;  8.934485000000e+01;  6.237374249676e-01
  1.591246962547e+00;  2.772164046764e-01;  8.435000000000e+01;  8.944485000000e+01;  6.241058412770e-01
  1.764159560204e+00;  2.775028944016e-01;  8.445000000000e+01;  8.954485000000e+01;  6.243923310021e-01
  2.044982433319e+00;  2.778713107109e-01;  8.455000000000e+01;  8.964485000000e+01;  6.247607473114e-01
  2.324523448944e+00;  2.782398760319e-01;  8.465000000000e+01;  8.974485000000e+01;  6.251293126324e-01
  2.554748058319e+00;  2.784855067730e-01;  8.475000000000e+01;  8.984485000000e+01;  6.253749433735e-01
  2.880553722382e+00;  2.788539230824e-01;  8.485000000000e+01;  8.994485000000e+01;  6.257433596829e-01
  3.159850597382e+00;  2.791403234005e-01;  8.495000000000e+01;  9.004485000000e+01;  6.260297600010e-01
  3.419005870819e+00;  2.794679701328e-01;  8.505000000000e+01;  9.014485000000e+01;  6.263574067333e-01
  3.692443370819e+00;  2.799181044102e-01;  8.515000000000e+01;  9.024485000000e+01;  6.268075410107e-01
  3.886474132538e+00;  2.801637053490e-01;  8.525000000000e+01;  9.034485000000e+01;  6.270531419495e-01
  4.133178234100e+00;  2.804503440857e-01;  8.535000000000e+01;  9.044485000000e+01;  6.273397806862e-01
  4.433104991913e+00;  2.808597683907e-01;  8.545000000000e+01;  9.054485000000e+01;  6.277492049912e-01
  4.707885265350e+00;  2.811461687088e-01;  8.555000000000e+01;  9.064485000000e+01;  6.280356053093e-01
  4.978881359100e+00;  2.814737260342e-01;  8.565000000000e+01;  9.074485000000e+01;  6.283631626347e-01
  5.268065929413e+00;  2.818422317505e-01;  8.575000000000e+01;  9.084485000000e+01;  6.287316683510e-01
  5.476256847382e+00;  2.821286320686e-01;  8.585000000000e+01;  9.094485000000e+01;  6.290180686692e-01
  5.664550304413e+00;  2.824561297894e-01;  8.595000000000e+01;  9.104485000000e+01;  6.293455663899e-01
  5.847960948944e+00;  2.828245759010e-01;  8.605000000000e+01;  9.114485000000e+01;  6.297140125016e-01
  6.017089366913e+00;  2.831520140171e-01;  8.615000000000e+01;  9.124485000000e+01;  6.300414506176e-01
  6.085402965546e+00;  2.834387421608e-01;  8.625000000000e+01;  9.134485000000e+01;  6.303281787613e-01
  6.119040966034e+00;  2.837251126766e-01;  8.635000000000e+01;  9.144485000000e+01;  6.306145492771e-01
  6.157920360565e+00;  2.841344773769e-01;  8.645000000000e+01;  9.154485000000e+01;  6.310239139775e-01
  6.101829051971e+00;  2.843391597271e-01;  8.655000000000e+01;  9.164485000000e+01;  6.312285963276e-01
  6.126304149628e+00;  2.847895324230e-01;  8.665000000000e+01;  9.174485000000e+01;  6.316789690235e-01
  6.016654491425e+00;  2.850760817528e-01;  8.675000000000e+01;  9.184485000000e+01;  6.319655183533e-01
  5.945668697357e+00;  2.854035496712e-01;  8.685000000000e+01;  9.194485000000e+01;  6.322929862717e-01
  5.852193355560e+00;  2.857310175896e-01;  8.695000000000e+01;  9.204485000000e+01;  6.326204541901e-01
  5.748296260834e+00;  2.860585451126e-01;  8.705000000000e+01;  9.214485000000e+01;  6.329479817131e-01
  5.626317501068e+00;  2.863861024380e-01;  8.715000000000e+01;  9.224485000000e+01;  6.332755390385e-01
  5.522222042084e+00;  2.867136001587e-01;  8.725000000000e+01;  9.234485000000e+01;  6.336030367592e-01
  5.379216670990e+00;  2.870409190655e-01;  8.735000000000e+01;  9.244485000000e+01;  6.339303556660e-01
  5.071843624115e+00;  2.874094545841e-01;  8.745000000000e+01;  9.254485000000e+01;  6.342988911846e-01
  4.910954952240e+00;  2.877369821072e-01;  8.755000000000e+01;  9.264485000000e+01;  6.346264187077e-01
  4.739995479584e+00;  2.880644798279e-01;  8.765000000000e+01;  9.274485000000e+01;  6.349539164284e-01
  4.684081554413e+00;  2.883100807667e-01;  8.775000000000e+01;  9.284485000000e+01;  6.351995173672e-01
  4.570067882538e+00;  2.887601554394e-01;  8.785000000000e+01;  9.294485000000e+01;  6.356495920399e-01
  4.450713634491e+00;  2.889648973942e-01;  8.795000000000e+01;  9.304485000000e+01;  6.358543339947e-01
  4.340430736542e+00;  2.894150316715e-01;  8.805000000000e+01;  9.314485000000e+01;  6.363044682720e-01
  4.159461498260e+00;  2.897017300129e-01;  8.815000000000e+01;  9.324485000000e+01;  6.365911666134e-01
  4.034400463104e+00;  2.900293767452e-01;  8.825000000000e+01;  9.334485000000e+01;  6.369188133457e-01
  3.942074060440e+00;  2.903568744659e-01;  8.835000000000e+01;  9.344485000000e+01;  6.372463110665e-01
  3.875927209854e+00;  2.906434237957e-01;  8.845000000000e+01;  9.354485000000e+01;  6.375328603962e-01
  3.800701379776e+00;  2.910526990891e-01;  8.855000000000e+01;  9.364485000000e+01;  6.379421356896e-01
  3.711925745010e+00;  2.912983000278e-01;  8.865000000000e+01;  9.374485000000e+01;  6.381877366284e-01
  3.630832910538e+00;  2.917486727238e-01;  8.875000000000e+01;  9.384485000000e+01;  6.386381093243e-01
  3.515415430069e+00;  2.920760512352e-01;  8.885000000000e+01;  9.394485000000e+01;  6.389654878357e-01
  3.392093896866e+00;  2.922807037830e-01;  8.895000000000e+01;  9.404485000000e+01;  6.391701403836e-01
  3.131473779678e+00;  2.926083505154e-01;  8.905000000000e+01;  9.414485000000e+01;  6.394977871159e-01
  2.867008447647e+00;  2.929767370224e-01;  8.915000000000e+01;  9.424485000000e+01;  6.398661736229e-01
  2.720157861710e+00;  2.933450043201e-01;  8.925000000000e+01;  9.434485000000e+01;  6.402344409207e-01
  2.661777734756e+00;  2.936315536499e-01;  8.935000000000e+01;  9.444485000000e+01;  6.405209902504e-01
  2.577076196671e+00;  2.940410673618e-01;  8.945000000000e+01;  9.454485000000e+01;  6.409305039624e-01
  2.500480890274e+00;  2.942865490913e-01;  8.955000000000e+01;  9.464485000000e+01;  6.411759856919e-01
  2.426857233047e+00;  2.946141958237e-01;  8.965000000000e+01;  9.474485000000e+01;  6.415036324242e-01
  2.360878229141e+00;  2.949826121330e-01;  8.975000000000e+01;  9.484485000000e+01;  6.418720487335e-01
  2.278702020645e+00;  2.953099012375e-01;  8.985000000000e+01;  9.494485000000e+01;  6.421993378380e-01
  2.163681268692e+00;  2.955966591835e-01;  8.995000000000e+01;  9.504485000000e+01;  6.424860957840e-01
  2.111618280411e+00;  2.960057854652e-01;  9.005000000000e+01;  9.514485000000e+01;  6.428952220658e-01
  1.978927969933e+00;  2.962924540043e-01;  9.015000000000e+01;  9.524485000000e+01;  6.431818906048e-01
  1.929542899132e+00;  2.966198623180e-01;  9.025000000000e+01;  9.534485000000e+01;  6.435092989186e-01
  1.838234305382e+00;  2.969883084297e-01;  9.035000000000e+01;  9.544485000000e+01;  6.438777450302e-01
  1.794075369835e+00;  2.972749173641e-01;  9.045000000000e+01;  9.554485000000e+01;  6.441643539646e-01
  1.769384622574e+00;  2.976023256779e-01;  9.055000000000e+01;  9.564485000000e+01;  6.444917622784e-01
  1.738828897476e+00;  2.979708909988e-01;  9.065000000000e+01;  9.574485000000e+01;  6.448603275994e-01
  1.719934701920e+00;  2.982571423054e-01;  9.075000000000e+01;  9.584485000000e+01;  6.451465789059e-01
  1.683111906052e+00;  2.985849678516e-01;  9.085000000000e+01;  9.594485000000e+01;  6.454744044522e-01
  1.667774915695e+00;  2.989532053471e-01;  9.095000000000e+01;  9.604485000000e+01;  6.458426419476e-01
  1.635975599289e+00;  2.992808520794e-01;  9.105000000000e+01;  9.614485000000e+01;  6.461702886799e-01
  1.601018667221e+00;  2.995263040066e-01;  9.115000000000e+01;  9.624485000000e+01;  6.464157406071e-01
  1.593113899231e+00;  2.999767661095e-01;  9.125000000000e+01;  9.634485000000e+01;  6.468662027100e-01
  1.570704460144e+00;  3.002631664276e-01;  9.135000000000e+01;  9.644485000000e+01;  6.471526030281e-01
  1.545832633972e+00;  3.006315529346e-01;  9.145000000000e+01;  9.654485000000e+01;  6.475209895352e-01
  1.522585868835e+00;  3.008771836758e-01;  9.155000000000e+01;  9.664485000000e+01;  6.477666202763e-01
  1.499977111816e+00;  3.012048304081e-01;  9.165000000000e+01;  9.674485000000e+01;  6.480942670086e-01
  1.474620819092e+00;  3.015731573105e-01;  9.175000000000e+01;  9.684485000000e+01;  6.484625939110e-01
  1.454745292664e+00;  3.019413352013e-01;  9.185000000000e+01;  9.694485000000e+01;  6.488307718018e-01
  1.413249015808e+00;  3.021871447563e-01;  9.195000000000e+01;  9.704485000000e+01;  6.490765813568e-01
  1.390563964844e+00;  3.025146126747e-01;  9.205000000000e+01;  9.714485000000e+01;  6.494040492752e-01
  1.383016586304e+00;  3.028830289841e-01;  9.215000000000e+01;  9.724485000000e+01;  6.497724655846e-01
  1.344900131226e+00;  3.031697571278e-01;  9.225000000000e+01;  9.734485000000e+01;  6.500591937283e-01
  1.345944881439e+00;  3.035787940025e-01;  9.235000000000e+01;  9.744485000000e+01;  6.504682306031e-01
  1.311225652695e+00;  3.039064109325e-01;  9.245000000000e+01;  9.754485000000e+01;  6.507958475331e-01
  1.290019750595e+00;  3.042340576649e-01;  9.255000000000e+01;  9.764485000000e+01;  6.511234942654e-01
  1.240932226181e+00;  3.046022951603e-01;  9.265000000000e+01;  9.774485000000e+01;  6.514917317608e-01
  1.238236904144e+00;  3.048070967197e-01;  9.275000000000e+01;  9.784485000000e+01;  6.516965333203e-01
  1.222077846527e+00;  3.052574098110e-01;  9.285000000000e+01;  9.794485000000e+01;  6.521468464115e-01
  1.206054210663e+00;  3.055030703545e-01;  9.295000000000e+01;  9.804485000000e+01;  6.523925069550e-01
  1.166366100311e+00;  3.058715164661e-01;  9.305000000000e+01;  9.814485000000e+01;  6.527609530667e-01
  1.126681804657e+00;  3.061579465866e-01;  9.315000000000e+01;  9.824485000000e+01;  6.530473831871e-01
  1.102458477020e+00;  3.065261542797e-01;  9.325000000000e+01;  9.834485000000e+01;  6.534155908802e-01
  1.038699626923e+00;  3.068536520004e-01;  9.335000000000e+01;  9.844485000000e+01;  6.537430886009e-01
  9.885334968567e-01;  3.071812689304e-01;  9.345000000000e+01;  9.854485000000e+01;  6.540707055310e-01
  9.557633399963e-01;  3.074679970741e-01;  9.355000000000e+01;  9.864485000000e+01;  6.543574336746e-01
  8.872299194336e-01;  3.076726794243e-01;  9.365000000000e+01;  9.874485000000e+01;  6.545621160248e-01
  8.603439331055e-01;  3.077136278152e-01;  9.375000000000e+01;  9.884485000000e+01;  6.546030644158e-01
  8.638868331909e-01;  3.077136278152e-01;  9.385000000000e+01;  9.894485000000e+01;  6.546030644158e-01
  8.241682052612e-01;  3.076726794243e-01;  9.395000000000e+01;  9.904485000000e+01;  6.545621160248e-01
  8.002805709839e-01;  3.076726794243e-01;  9.405000000000e+01;  9.914485000000e+01;  6.545621160248e-01
  7.927446365356e-01;  3.076317608356e-01;  9.415000000000e+01;  9.924485000000e+01;  6.545211974362e-01
  7.987451553345e-01;  3.076317608356e-01;  9.419000000000e+01;  9.928485000000e+01;  6.545211974362e-01
  7.935571670532e-01;  3.076317608356e-01;  9.420000000000e+01;  9.929485000000e+01;  6.545211974362e-01
  7.996301651001e-01;  3.076317608356e-01;  9.421000000000e+01;  9.930485000000e+01;  6.545211974362e-01
